GREasting,GRNorthing,NumberofVehicles,Time,1st_Road,Road_Surface,LightingConditions,WeatherConditions,TypeofVehicle,CasualtyClass,Sex,Age,Severity
442379,442639,3,1437,A1(M),Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,6,Slight
428964,439261,2,1639,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,11,Slight
440459,448333,1,2257,B6164,Dry,Darkness: Street lights present and lit,Fine without high winds,Taxi/Private hire car,Pedestrian,Male,21,Slight
426430,430145,2,615,A62,Dry,Darkness: Street lighting unknown,Fine without high winds,Motorcycle over 500cc,Driver or rider,Male,46,Serious
431067,435583,1,2145,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Pedestrian,Male,62,Slight
435545,438371,2,801,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,48,Slight
426820,430012,2,1556,M621,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,16,Slight
426820,430012,2,1556,M621,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,35,Slight
426820,430012,2,1556,M621,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,13,Slight
430158,434397,2,1835,A58(M),Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,37,Slight
430158,434397,2,1835,A58(M),Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,64,Slight
430158,434397,2,1835,A58(M),Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,60,Slight
421976,436537,2,2118,A657,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,38,Slight
422099,434410,2,932,B6157,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,34,Slight
422099,434410,2,932,B6157,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,53,Slight
443628,436812,2,1020,A1(M),Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,56,Slight
443628,436812,2,1020,A1(M),Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,60,Slight
428478,435208,2,1230,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,70,Slight
427896,436191,2,1938,A660,Dry,Darkness: Street lighting unknown,Fine without high winds,Motorcycle Motorcycle over 500cc0cc and under,Driver or rider,Male,19,Slight
430468,435599,2,1610,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,57,Slight
430468,435599,2,1610,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,51,Slight
418303,441340,2,1110,A6038,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,60,Slight
430816,433937,2,1224,A61,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,21,Slight
428933,433419,2,1259,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,34,Slight
426188,435500,1,1435,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,40,Slight
427452,431884,3,1808,A58,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,40,Slight
427452,431884,3,1808,A58,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,34,Slight
432049,426272,2,1727,M1,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Female,20,Slight
435936,426644,1,1820,A642,Dry,Darkness: Street lighting unknown,Fine without high winds,Motorcycle Motorcycle over 500cc0cc and under0,Pedestrian,Male,32,Slight
436168,434724,2,1220,A6120,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,10,Slight
435718,436940,1,1630,A6120,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Male,22,Serious
429040,429932,2,1940,A653,Dry,Darkness: Street lighting unknown,Fine without high winds,Motorcycle over 500cc,Driver or rider,Male,46,Slight
431965,435828,2,2000,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Female,26,Slight
432610,429585,2,840,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,41,Slight
432610,429585,2,840,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,14,Slight
432610,429585,2,840,A61,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,11,Slight
436627,442136,1,1525,A58,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Male,14,Slight
432460,435800,4,1800,A58,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Male,16,Serious
432460,435800,4,1800,A58,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,12,Slight
432460,435800,4,1800,A58,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,35,Slight
432460,435800,4,1800,A58,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,45,Slight
432460,435800,4,1800,A58,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,55,Slight
431361,435067,2,2256,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,27,Slight
431361,435067,2,2256,U,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,15,Slight
441051,432043,2,647,A63,Wet/Damp,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Male,39,Slight
429438,428203,4,1600,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,21,Slight
429438,428203,4,1600,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,2,Slight
430254,433541,2,1000,U,Dry,Daylight: Street lights present,Fine without high winds,Car0,Driver or rider,Male,36,Slight
433050,427871,1,1630,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycleCar,Pedestrian,Male,7,Slight
431269,432326,2,810,U,Wet/Damp,Daylight: Street lights present,Raining without high winds,Pedal cycle,Driver or rider,Female,32,Slight
435541,431320,2,1553,M1,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,27,Slight
432152,436129,2,2000,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Pedal cycle,Driver or rider,Male,22,Slight
436919,435094,1,2130,U,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,31,Slight
431006,428089,2,825,U,Wet/Damp,Daylight: Street lights present,Raining without high winds,Car,Driver or rider,Male,26,Slight
426677,431744,2,1245,A6110,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,26,Slight
438958,432527,2,750,A63,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Female,53,Slight
428511,431549,2,1152,A643,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,51,Slight
431900,431303,2,1313,A639,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,23,Serious
429425,431599,2,1414,U,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,21,Slight
430817,439193,1,1440,A6120,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,20,Serious
432071,435659,2,1636,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,10,Slight
432071,435659,2,1636,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,7,Slight
430982,425890,2,1717,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Female,29,Slight
440750,433575,1,2000,A642,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,20,Slight
429615,432095,2,2338,M621,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Female,25,Slight
429615,432095,2,2338,M621,Wet/Damp,Darkness: Street lights present and lit,Fine without high winds,Taxi/Private hire car,Driver or rider,Male,33,Slight
436491,436088,2,627,U,Wet/Damp,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Male,19,Slight
428531,432089,2,1043,A643,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,21,Serious
428531,432089,2,1043,A643,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,44,Slight
428531,432089,2,1043,A643,Wet/Damp,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,10,Slight
427079,430442,1,1255,M621,Wet/Damp,Daylight: Street lights present,Raining without high winds,Car,Vehicle or pillion passenger,Female,64,Serious
429189,431921,2,1456,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,39,Slight
429189,431921,2,1456,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,29,Slight
430869,434221,2,1600,A61,Wet/Damp,Daylight: Street lights present,Raining without high winds,Motorcycle over 500cc,Driver or rider,Male,52,Slight
420934,434432,2,1747,A647,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Male,48,Slight
428984,430936,2,1915,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Female,52,Slight
426281,435583,2,440,A65,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Driver or rider,Male,50,Slight
426281,435583,2,440,A65,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,22,Slight
426281,435583,2,440,A65,Dry,Darkness: Street lights present and lit,Fine without high winds,Car,Vehicle or pillion passenger,Male,24,Slight
427606,434334,1,1338,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,37,Slight
425887,435596,2,1900,U,Wet/Damp,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Female,54,Serious
434174,430009,1,511,M1,Wet/Damp,Darkness: Street lights present and lit,Raining without high winds,Car,Driver or rider,Male,42,Slight
424368,445465,5,1525,A658,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,62,Slight
424368,445465,5,1525,A658,Dry,Daylight: Street lights present,Fine without high winds,Taxi/Private hire car,Driver or rider,Male,37,Slight
429309,433818,1,1015,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,70,Slight
428860,433738,2,1430,A65,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,29,Slight
431422,435059,2,1715,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Male,37,Slight
425983,435581,2,1815,B6157,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Male,58,Slight
426428,432010,2,815,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,17,Slight
429068,431233,1,1000,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Pedestrian,Female,78,Serious
433508,434151,1,1115,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,82,Serious
433230,436997,2,1346,U,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,36,Serious
435835,434203,3,1530,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,14,Slight
425344,426576,2,1745,M1,Wet/Damp,Darkness: Street lighting unknown,Raining without high winds,Car,Driver or rider,Female,25,Slight
434111,433900,2,1815,B6159,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Male,38,Serious
429942,433052,1,1730,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Pedal cyclePedal cycle,Vehicle or pillion passenger,Female,55,Slight
429729,433540,1,745,U,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Pedestrian,Female,43,Slight
425017,433167,2,1500,A6110,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,13,Slight
438025,425854,2,1545,B6135,Dry,Daylight: Street lights present,Fine without high winds,Pedal cycle,Driver or rider,Male,39,Serious
422570,435468,2,1015,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,27,Slight
422570,435468,2,1015,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,21,Slight
419501,445022,2,1400,A660,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,74,Slight
439803,434169,2,600,M1,Dry,Darkness: Street lighting unknown,Fine without high winds,Motorcycle Motorcycle over 500cc0cc and underPedal cycle,Driver or rider,Male,36,Slight
439803,434169,2,600,M1,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Vehicle or pillion passenger,Male,32,Slight
431518,435143,1,1733,A58,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Pedestrian,Male,27,Serious
429323,423230,2,1107,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,37,Slight
429323,423230,2,1107,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,50,Slight
435680,434817,1,1323,U,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,22,Serious
435680,434817,1,1323,U,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Pedestrian,Female,30,Serious
430563,435284,1,1545,U,Dry,Daylight: Street lights present,Fine without high winds,Motorcycle Motorcycle over 500cc0cc to 12Motorcycle over 500cccc,Driver or rider,Male,78,Serious
435895,436416,2,1630,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Female,45,Slight
426324,428161,2,1828,U,Dry,Darkness: Street lighting unknown,Fine without high winds,Car,Driver or rider,Male,37,Slight
430849,435450,2,1825,U,Wet/Damp,Darkness: Street lighting unknown,Fine without high winds,Pedal cycle,Driver or rider,Male,69,Slight
442684,437585,1,1158,U,Dry,Daylight: Street lights present,Fine without high winds,Car,Driver or rider,Male,17,Slight
443109,433213,2,1235,A656,Dry,Daylight: Street lights present,Fine without high winds,Car,Vehicle or pillion passenger,Female,25,Slight
